student_id,student_name,future_career,job_query,interested_domain,rank,course,rating,rating_norm,level,skills,sim_score,final_score
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,1,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.3148,0.2833
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,2,Engineering Practices for Building Quality Software,4.1,0.82,Conversant,code coverage  version control systems  software project management  design pattern  software quality  Software Architecture  static analysis  software  Continuous Integration  Software Engineering computer-science software-development,0.3087,0.2531
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,3,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.2619,0.2514
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,4,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.2556,0.2352
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,5,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2399,0.2255
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,6,Web Design: Strategy and Information Architecture,4.8,0.96,Advanced,User Experience  web  Strategy  architecture  persona (user experience)  information architecture  User Research  Web Design  site map  experience arts-and-humanities music-and-art,0.2254,0.2164
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2377,0.2139
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,8,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2264,0.2083
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,9,Getting Started With Application Development,4.5,0.9,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Storage  bigquery  Google App Engine  google storage  web application  web  Cloud Computing  Application Development computer-science software-development,0.2236,0.2012
43,Harry Osborn,Mobile App Developer,Full Stack Developer,Mobile App Development,10,New Product Development - develop your own new product,4.2,0.84,Advanced,project  agile management  project planning  project plan  Product Development  efficient frontier  Innovation  Project Management  new product development  critical success factor business entrepreneurship,0.2167,0.182
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,1,Introduction to Data Analytics,4.7,0.94,Advanced,analytics  Data Analysis  physics  Exploratory Data Analysis  business analytics  Python Programming  quality control  Data Science  SQL  Business Analysis data-science data-analysis,0.4119,0.3872
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,2,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.3544,0.319
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,3,Introduction to Accounting Data Analytics and Visualization,4.8,0.96,Advanced,data clustering algorithms  analytics  tableau software  Microsoft Excel  Data Visualization  microsoft excel vba  Pivot Table  analysis  Data Analysis  software data-science data-analysis,0.3323,0.319
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,4,Big Data Modeling and Management Systems,4.4,0.88,Intermediate,Databases  analytics  graphs  Data Structures  Big Data Analytics  Data Management  Big Data  Data Model  Leadership and Management  modeling data-science data-analysis,0.3569,0.3141
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,5,Research Data Management and Sharing,4.7,0.94,Intermediate,enabling  document management systems  Strategy  Data Management  confidentiality  research data archiving  metadata  Planning  data file  Leadership and Management data-science data-analysis,0.3211,0.3018
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,6,SQL for Data Science,4.5,0.9,Conversant,modeling  Databases  data retrieval  analysis  Data Analysis  SQL  mysql  Data Model  sqlite  join (sql) data-science data-analysis,0.335,0.3015
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,7,Introduction to Data Analytics for Business,4.6,0.92,Advanced,analysis  analytics  SQL  Business Analysis  relational database  Data Analysis  Data Model  Databases  business analytics  modeling data-science data-analysis,0.3245,0.2985
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,8,Foundations of strategic business analytics,4.4,0.88,Advanced,Project Management  analysis  analytics  R Programming  credit scoring  Data Analysis  Computer Programming  business analytics  Business Analysis  presentation business business-essentials,0.3227,0.284
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,9,Introduction to Business Analytics with R,4.4,0.88,Advanced,lecture  rstudio  business analytics  software  R Programming  Data Analysis  Exploratory Data Analysis  applied statistics  utility  analytics business business-essentials,0.3213,0.2827
44,Gwen Stacy,Graphics Programmer,Data Visualization Expert,Computer Graphics,10,Accounting Data Analytics with Python,3.6,0.72,Advanced,data type  relational database management system  Numpy  Basic Descriptive Statistics  Data Structures  Python Programming  Databases  SQL  euler's totient function  jpeg data-science data-analysis,0.3255,0.2344
45,Eddie Brock,NLP Research Scientist,Deep Learning,Artificial Intelligence,1,Sales Training: Sales Team Management,4.7,0.94,Advanced,coaching  Human Learning  Training Materials  hubspot  onboarding  materials management  Sales  sales process engineering  Strategy  Recruiting business leadership-and-management,0.265,0.2491
45,Eddie Brock,NLP Research Scientist,Deep Learning,Artificial Intelligence,2,Create Employee Management System with When I Work,4.6,0.92,Beginner,management process  Human Resources  paycheck  Planning  project  team management  employment  Leadership and Management  Recruitment  payroll business leadership-and-management,0.2422,0.2228
45,Eddie Brock,NLP Research Scientist,Deep Learning,Artificial Intelligence,3,Effective Sales � An Overview,4.6,0.92,Advanced,customer satisfaction  strategic management  Strategy  sales management  Marketing  Business Operations  Sales  agriculture  Sales Strategy  value proposition business business-strategy,0.2411,0.2218
45,Eddie Brock,NLP Research Scientist,Deep Learning,Artificial Intelligence,4,Creating a Customer Service Survey Using Google Forms,5.0,1.0,Beginner,Average  fare  ripple effect  numbers (spreadsheet)  project  Accounting  wholesaling  rippling  cost  Survey Design business leadership-and-management,0.2181,0.2181
45,Eddie Brock,NLP Research Scientist,Deep Learning,Artificial Intelligence,5,Structuring Machine Learning Projects,4.8,0.96,Beginner,bias  Human Learning  analysis  computer multitasking  error  Strategy  Deep Learning  Multi-Task Learning  Machine Learning  project data-science data-analysis,0.2227,0.2138
45,Eddie Brock,NLP Research Scientist,Deep Learning,Artificial Intelligence,6,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2262,0.2126
